,Lat,Lon,SMS,SM1,SDS,SD1,,
5343,34.15963,-118.36738,2.343,1.12,1.562,0.746,,
5624,34.15733,-118.37461,2.343,1.123,1.562,0.749,,
7144,34.16565,-118.40389,2.343,1.214,1.562,0.809,,
1921,34.0586,-118.29327,2.344,1.244,1.563,0.829,,
1977,34.059,-118.29453,2.344,1.245,1.563,0.83,,
3349,34.06419,-118.31316,2.344,1.255,1.563,0.836,,
3523,34.09204,-118.31723,2.344,1.262,1.563,0.842,,
4283,34.09402,-118.3406,2.344,1.307,1.563,0.871,,
7902,34.14663,-118.41877,2.344,1.212,1.563,0.808,,
248,34.03251,-118.20586,2.345,1.224,1.563,0.816,,
3532,34.0925,-118.31749,2.345,1.264,1.563,0.843,,
7142,34.16506,-118.40388,2.345,1.215,1.563,0.81,,
7806,34.15065,-118.41583,2.345,1.208,1.563,0.806,,
7812,34.15005,-118.41614,2.345,1.208,1.564,0.806,,
7888,34.14686,-118.41835,2.345,1.212,1.563,0.808,,
1047,34.0534,-118.2769,2.346,1.239,1.564,0.826,,
1918,34.05878,-118.29325,2.346,1.245,1.564,0.83,,
1972,34.05921,-118.2945,2.346,1.246,1.564,0.831,,
3539,34.06554,-118.31762,2.346,1.258,1.564,0.839,,
4072,34.09599,-118.33178,2.346,1.308,1.564,0.872,,
5423,34.20705,-118.36995,2.346,1.237,1.564,0.825,,
5587,34.15733,-118.37403,2.346,1.124,1.564,0.75,,
7145,34.16458,-118.40392,2.346,1.215,1.564,0.81,,
7705,34.15301,-118.41375,2.346,1.21,1.564,0.807,,
7721,34.15292,-118.41408,2.346,1.21,1.564,0.806,,
7800,34.15065,-118.41558,2.346,1.209,1.564,0.806,,
7874,34.1469,-118.41803,2.346,1.213,1.564,0.808,,
811,34.0507,-118.26864,2.347,1.237,1.565,0.825,,
1100,34.0541,-118.27875,2.347,1.24,1.565,0.827,,
1560,34.05708,-118.28787,2.347,1.243,1.564,0.829,,
3631,34.09637,-118.31979,2.347,1.292,1.565,0.861,,
4054,34.0961,-118.33141,2.347,1.308,1.564,0.872,,
4300,34.09393,-118.34129,2.347,1.308,1.564,0.872,,
5565,34.15733,-118.37361,2.347,1.125,1.565,0.75,,
5571,34.15733,-118.37378,2.347,1.125,1.565,0.75,,
6965,34.15731,-118.40066,2.347,1.224,1.565,0.816,,
202,34.03179,-118.20051,2.348,1.225,1.566,0.817,,
1020,34.05337,-118.27614,2.348,1.24,1.566,0.827,,
3537,34.09302,-118.31758,2.348,1.268,1.565,0.845,,
5430,34.20735,-118.36998,2.348,1.238,1.565,0.825,,
5456,34.20761,-118.37073,2.348,1.238,1.565,0.826,,
7220,34.16289,-118.40489,2.348,1.215,1.565,0.81,,
7226,34.16274,-118.4049,2.348,1.215,1.565,0.81,,
7286,34.16232,-118.40553,2.348,1.215,1.565,0.81,,
7737,34.15178,-118.41414,2.348,1.21,1.565,0.807,,
7746,34.15157,-118.41421,2.348,1.21,1.565,0.807,,
792,34.05064,-118.26792,2.349,1.238,1.566,0.825,,
1872,34.0588,-118.29252,2.349,1.246,1.566,0.831,,
3577,34.09498,-118.31873,2.349,1.28,1.566,0.853,,
4321,34.09385,-118.34199,2.349,1.31,1.566,0.873,,
5288,34.15966,-118.36605,2.349,1.122,1.566,0.748,,
5538,34.15734,-118.37309,2.349,1.126,1.566,0.751,,
7732,34.15123,-118.41412,2.349,1.211,1.566,0.807,,
7774,34.15005,-118.41481,2.349,1.21,1.566,0.807,,
1053,34.05385,-118.27701,2.35,1.242,1.567,0.828,,
1230,34.05565,-118.28239,2.35,1.244,1.567,0.829,,
3499,34.0915,-118.31658,2.35,1.263,1.566,0.842,,
7211,34.16204,-118.40488,2.35,1.216,1.567,0.81,,
4337,34.09381,-118.34246,2.351,1.311,1.567,0.874,,
7203,34.16147,-118.40485,2.351,1.216,1.568,0.811,,
7755,34.14967,-118.41434,2.351,1.212,1.568,0.808,,
7829,34.14643,-118.41672,2.351,1.216,1.567,0.81,,
1761,34.05838,-118.29016,2.352,1.248,1.568,0.832,,
3198,34.06443,-118.31122,2.352,1.258,1.568,0.839,,
3521,34.09276,-118.31719,2.352,1.268,1.568,0.845,,
5516,34.15733,-118.37246,2.352,1.128,1.568,0.752,,
5954,34.15559,-118.37943,2.352,1.129,1.568,0.753,,
363,34.03658,-118.21924,2.353,1.232,1.569,0.821,,
3155,34.06437,-118.31075,2.353,1.258,1.568,0.839,,
3423,34.0653,-118.31409,2.353,1.26,1.568,0.84,,
3512,34.09248,-118.31691,2.353,1.267,1.569,0.845,,
4299,34.09411,-118.34129,2.353,1.312,1.569,0.875,,
5465,34.20912,-118.37081,2.353,1.242,1.569,0.828,,
5510,34.15733,-118.37229,2.353,1.128,1.569,0.752,,
1258,34.05617,-118.28286,2.354,1.246,1.569,0.831,,
1311,34.05651,-118.28377,2.354,1.246,1.57,0.831,,
1890,34.05945,-118.29289,2.354,1.25,1.569,0.833,,
3151,34.06451,-118.31072,2.354,1.259,1.569,0.839,,
3253,34.06483,-118.31196,2.354,1.26,1.569,0.84,,
3343,34.06517,-118.31312,2.354,1.26,1.569,0.84,,
7201,34.16042,-118.40484,2.354,1.217,1.569,0.811,,
7202,34.16025,-118.40484,2.354,1.217,1.569,0.811,,
7662,34.15009,-118.41315,2.354,1.213,1.569,0.808,,
7724,34.14864,-118.41409,2.354,1.215,1.569,0.81,,
7795,34.14675,-118.41545,2.354,1.217,1.569,0.811,,
362,34.0369,-118.21922,2.355,1.233,1.57,0.822,,
1148,34.0554,-118.28029,2.355,1.245,1.57,0.83,,
5022,34.16048,-118.36116,2.355,1.126,1.57,0.75,,
7304,34.15901,-118.40566,2.355,1.217,1.57,0.811,,
7309,34.15882,-118.40569,2.355,1.217,1.57,0.811,,
7663,34.14964,-118.41315,2.355,1.214,1.57,0.809,,
3503,34.09248,-118.31674,2.356,1.268,1.571,0.846,,
5460,34.20999,-118.37075,2.356,1.245,1.571,0.83,,
7607,34.15075,-118.41202,2.356,1.214,1.571,0.809,,
7667,34.14903,-118.41324,2.356,1.215,1.571,0.81,,
7691,34.14838,-118.41349,2.356,1.216,1.571,0.811,,
3150,34.06483,-118.31072,2.357,1.261,1.571,0.841,,
3259,34.06516,-118.31198,2.357,1.262,1.571,0.841,,
3358,34.06548,-118.3132,2.357,1.262,1.571,0.841,,
3485,34.09149,-118.31608,2.357,1.266,1.572,0.844,,
3560,34.09518,-118.3183,2.357,1.283,1.572,0.855,,
7227,34.15918,-118.4049,2.357,1.218,1.571,0.812,,
7627,34.14965,-118.41236,2.357,1.215,1.571,0.81,,
7777,34.14615,-118.41493,2.357,1.219,1.571,0.813,,
2937,34.06402,-118.30747,2.358,1.26,1.572,0.84,,
3098,34.06468,-118.31003,2.358,1.261,1.572,0.841,,
3348,34.06561,-118.31316,2.358,1.263,1.572,0.842,,
3437,34.0659,-118.3144,2.358,1.263,1.572,0.842,,
5359,34.15835,-118.36775,2.358,1.129,1.572,0.753,,
7585,34.15012,-118.41162,2.358,1.215,1.572,0.81,,
1747,34.05903,-118.28997,2.359,1.252,1.573,0.835,,
3299,34.06549,-118.3125,2.359,1.263,1.573,0.842,,
3511,34.09306,-118.31691,2.359,1.272,1.572,0.848,,
3559,34.09539,-118.3183,2.359,1.285,1.573,0.857,,
7574,34.15003,-118.41137,2.359,1.215,1.573,0.81,,
7747,34.14609,-118.41422,2.359,1.22,1.573,0.814,,
3007,34.06443,-118.30825,2.36,1.261,1.573,0.841,,
3484,34.09149,-118.31592,2.36,1.267,1.573,0.845,,
3494,34.09208,-118.31625,2.36,1.269,1.573,0.846,,
3612,34.09707,-118.31936,2.36,1.299,1.573,0.866,,
4208,34.09547,-118.33598,2.36,1.317,1.573,0.878,,
5360,34.15821,-118.36775,2.36,1.131,1.573,0.754,,
2900,34.06418,-118.30698,2.361,1.261,1.574,0.841,,
3097,34.06501,-118.31001,2.361,1.263,1.574,0.842,,
3505,34.09306,-118.31675,2.361,1.272,1.574,0.848,,
3576,34.09623,-118.31873,2.361,1.292,1.574,0.861,,
3584,34.09639,-118.31884,2.361,1.293,1.574,0.862,,
5652,34.08576,-118.37499,2.361,1.318,1.574,0.879,,
7545,34.15004,-118.4108,2.361,1.216,1.574,0.811,,
897,34.05354,-118.27246,2.362,1.247,1.575,0.831,,
3391,34.06617,-118.31369,2.362,1.266,1.575,0.844,,
4143,34.09608,-118.33359,2.362,1.318,1.575,0.879,,
4253,34.09478,-118.33947,2.362,1.318,1.575,0.879,,
5315,34.15842,-118.36666,2.362,1.131,1.574,0.754,,
7157,34.15793,-118.40411,2.362,1.22,1.574,0.813,,
7521,34.15037,-118.41026,2.362,1.217,1.574,0.811,,
999,34.05465,-118.27551,2.363,1.249,1.575,0.832,,
3252,34.06575,-118.31196,2.363,1.265,1.575,0.843,,
3357,34.0661,-118.3132,2.363,1.266,1.575,0.844,,
3397,34.0663,-118.31372,2.363,1.266,1.576,0.844,,
2851,34.06435,-118.30623,2.364,1.263,1.576,0.842,,
2878,34.06438,-118.30662,2.364,1.263,1.576,0.842,,
7200,34.15613,-118.40482,2.364,1.22,1.576,0.813,,
739,34.05141,-118.26521,2.365,1.247,1.577,0.831,,
2762,34.06412,-118.30498,2.365,1.263,1.577,0.842,,
3483,34.09203,-118.31592,2.365,1.27,1.576,0.847,,
3498,34.0673,-118.31655,2.365,1.269,1.577,0.846,,
4290,34.09456,-118.34081,2.365,1.319,1.576,0.88,,
5044,34.16002,-118.36153,2.365,1.13,1.577,0.753,,
5053,34.1599,-118.36186,2.365,1.13,1.577,0.754,,
5682,34.08561,-118.3756,2.365,1.317,1.577,0.878,,
7462,34.15068,-118.409,2.365,1.218,1.576,0.812,,
7465,34.15035,-118.40902,2.365,1.218,1.577,0.812,,
1435,34.0584,-118.28599,2.366,1.254,1.577,0.836,,
3002,34.06507,-118.30823,2.366,1.265,1.577,0.843,,
3258,34.06605,-118.31198,2.366,1.267,1.577,0.845,,
3355,34.06645,-118.31319,2.366,1.268,1.578,0.845,,
4076,34.09663,-118.33184,2.366,1.321,1.578,0.88,,
7072,34.15737,-118.40292,2.366,1.222,1.577,0.814,,
7459,34.15009,-118.4089,2.366,1.219,1.577,0.812,,
7476,34.14999,-118.40913,2.366,1.218,1.577,0.812,,
230,34.03518,-118.20403,2.367,1.236,1.578,0.824,,
332,34.03753,-118.2149,2.367,1.238,1.578,0.825,,
2899,34.06483,-118.30698,2.367,1.265,1.578,0.843,,
7019,34.15793,-118.40193,2.367,1.222,1.578,0.815,,
7448,34.15007,-118.40855,2.367,1.219,1.578,0.813,,
330,34.03764,-118.21484,2.368,1.239,1.579,0.826,,
985,34.05508,-118.27517,2.368,1.252,1.579,0.834,,
5313,34.15793,-118.36664,2.368,1.135,1.579,0.757,,
5560,34.21428,-118.37345,2.368,1.254,1.578,0.836,,
7014,34.15793,-118.40177,2.368,1.223,1.578,0.815,,
328,34.03773,-118.21475,2.369,1.239,1.579,0.826,,
2818,34.06467,-118.30573,2.369,1.265,1.579,0.843,,
3396,34.06685,-118.31372,2.369,1.27,1.579,0.846,,
3525,34.06792,-118.31728,2.369,1.272,1.579,0.848,,
3558,34.09638,-118.31829,2.369,1.294,1.579,0.862,,
4212,34.09575,-118.33599,2.369,1.322,1.58,0.882,,
5010,34.15993,-118.36099,2.369,1.132,1.579,0.755,,
5310,34.15793,-118.36648,2.369,1.136,1.579,0.757,,
5643,34.08604,-118.37496,2.369,1.319,1.579,0.879,,
5681,34.08575,-118.3756,2.369,1.318,1.579,0.879,,
2898,34.06516,-118.30698,2.37,1.267,1.58,0.845,,
3395,34.06699,-118.31372,2.37,1.27,1.58,0.847,,
4215,34.09561,-118.33665,2.37,1.322,1.58,0.882,,
4237,34.09538,-118.33778,2.37,1.323,1.58,0.882,,
5448,34.15661,-118.37066,2.37,1.138,1.58,0.759,,
5492,34.21423,-118.37158,2.37,1.255,1.58,0.837,,
313,34.03772,-118.21318,2.371,1.24,1.581,0.827,,
3257,34.06656,-118.31198,2.371,1.27,1.58,0.846,,
3472,34.09161,-118.31525,2.371,1.272,1.581,0.848,,
3095,34.06615,-118.30999,2.372,1.269,1.581,0.846,,
3197,34.06648,-118.31122,2.372,1.27,1.581,0.847,,
3251,34.06665,-118.31196,2.372,1.27,1.581,0.847,,
3457,34.06751,-118.31483,2.372,1.272,1.581,0.848,,
3579,34.09734,-118.31874,2.372,1.302,1.581,0.868,,
7371,34.15006,-118.40686,2.372,1.222,1.581,0.814,,
7381,34.15006,-118.40707,2.372,1.221,1.581,0.814,,
1425,34.05905,-118.28579,2.373,1.258,1.582,0.839,,
2651,34.06455,-118.30375,2.373,1.266,1.582,0.844,,
3149,34.06648,-118.31072,2.373,1.271,1.582,0.847,,
3466,34.09153,-118.31508,2.373,1.273,1.582,0.849,,
5304,34.15767,-118.36636,2.373,1.138,1.582,0.759,,
5331,34.15736,-118.36712,2.373,1.139,1.582,0.759,,
5342,34.15736,-118.36736,2.373,1.139,1.582,0.759,,
5380,34.15701,-118.36833,2.373,1.139,1.582,0.76,,
5386,34.15695,-118.36861,2.373,1.139,1.582,0.76,,
5471,34.21466,-118.37093,2.373,1.257,1.582,0.838,,
7199,34.1523,-118.4048,2.373,1.223,1.582,0.815,,
7359,34.15009,-118.4065,2.373,1.222,1.582,0.815,,
244,34.03641,-118.2053,2.374,1.24,1.583,0.826,,
3196,34.06665,-118.31122,2.374,1.271,1.582,0.847,,
3538,34.06849,-118.31762,2.374,1.274,1.582,0.85,,
4211,34.09588,-118.33599,2.374,1.325,1.582,0.883,,
4214,34.09575,-118.33665,2.374,1.325,1.583,0.884,,
5325,34.15736,-118.36695,2.374,1.139,1.583,0.76,,
7195,34.15174,-118.40477,2.374,1.223,1.583,0.816,,
7538,34.14419,-118.41069,2.374,1.231,1.582,0.82,,
3094,34.06648,-118.30999,2.375,1.271,1.584,0.848,,
3195,34.06681,-118.31122,2.375,1.272,1.583,0.848,,
3263,34.06698,-118.312,2.375,1.272,1.583,0.848,,
4336,34.09449,-118.34245,2.375,1.326,1.584,0.884,,
2715,34.06503,-118.30449,2.376,1.269,1.584,0.846,,
4224,34.09565,-118.33731,2.376,1.326,1.584,0.884,,
4252,34.09519,-118.33947,2.376,1.326,1.584,0.884,,
4286,34.0949,-118.34076,2.376,1.326,1.584,0.884,,
5269,34.15767,-118.36549,2.376,1.14,1.584,0.76,,
5308,34.15736,-118.36645,2.376,1.141,1.584,0.76,,
6473,34.15274,-118.38808,2.376,1.16,1.584,0.774,,
2408,34.06413,-118.30056,2.377,1.267,1.585,0.845,,
2619,34.06477,-118.30323,2.377,1.268,1.584,0.846,,
3148,34.06685,-118.31072,2.377,1.273,1.585,0.849,,
3394,34.0677,-118.31372,2.377,1.274,1.585,0.85,,
3459,34.09161,-118.31492,2.377,1.274,1.584,0.849,,
7342,34.14863,-118.40622,2.377,1.226,1.585,0.817,,
2697,34.0652,-118.30441,2.378,1.27,1.585,0.846,,
2969,34.06618,-118.30784,2.378,1.272,1.586,0.848,,
3152,34.06699,-118.31073,2.378,1.274,1.586,0.849,,
7281,34.14921,-118.4055,2.378,1.226,1.585,0.817,,
2618,34.06497,-118.30323,2.379,1.27,1.586,0.846,,
3471,34.09248,-118.31523,2.379,1.277,1.586,0.851,,
4129,34.09674,-118.33303,2.379,1.328,1.586,0.886,,
3092,34.06698,-118.30998,2.38,1.274,1.587,0.85,,
3352,34.06784,-118.31318,2.38,1.276,1.587,0.851,,
3450,34.0915,-118.31465,2.38,1.276,1.587,0.85,,
3460,34.09205,-118.31497,2.38,1.276,1.586,0.851,,
5361,34.15665,-118.36775,2.38,1.144,1.587,0.762,,
5470,34.1558,-118.37092,2.38,1.144,1.587,0.763,,
7147,34.15038,-118.40396,2.38,1.225,1.587,0.817,,
2391,34.06451,-118.30036,2.381,1.27,1.588,0.846,,
2617,34.06518,-118.30323,2.381,1.271,1.587,0.847,,
3158,34.06731,-118.31081,2.381,1.275,1.587,0.85,,
3638,34.09994,-118.31991,2.381,1.329,1.587,0.886,,
4190,34.09641,-118.33471,2.381,1.33,1.588,0.886,,
4255,34.09534,-118.33948,2.381,1.33,1.587,0.886,,
5351,34.15665,-118.36762,2.381,1.144,1.587,0.763,,
7148,34.15006,-118.40396,2.381,1.226,1.587,0.817,,
220,34.03694,-118.2028,2.382,1.243,1.588,0.829,,
3474,34.09306,-118.3154,2.382,1.279,1.588,0.853,,
318,34.03943,-118.21372,2.383,1.246,1.588,0.831,,
3456,34.09207,-118.31473,2.383,1.278,1.589,0.852,,
5368,34.15637,-118.36803,2.383,1.145,1.589,0.764,,
7204,34.14799,-118.40486,2.383,1.23,1.588,0.82,,
7282,34.14689,-118.4055,2.383,1.232,1.589,0.821,,
1997,34.06309,-118.29502,2.384,1.269,1.589,0.846,,
2349,34.06468,-118.30006,2.384,1.271,1.589,0.847,,
3088,34.06733,-118.30992,2.384,1.276,1.589,0.851,,
3292,34.06809,-118.31246,2.384,1.278,1.59,0.852,,
3346,34.06824,-118.31315,2.384,1.278,1.589,0.852,,
3470,34.09306,-118.31523,2.384,1.28,1.589,0.853,,
3093,34.06747,-118.30999,2.385,1.277,1.59,0.851,,
341,34.04039,-118.21632,2.386,1.248,1.59,0.832,,
3446,34.09207,-118.31456,2.386,1.279,1.591,0.852,,
3475,34.08547,-118.3154,2.386,1.286,1.59,0.857,,
4254,34.09548,-118.33948,2.386,1.332,1.591,0.888,,
2991,34.06718,-118.30814,2.387,1.278,1.592,0.852,,
3455,34.09249,-118.31473,2.387,1.28,1.591,0.853,,
3464,34.09306,-118.31507,2.387,1.281,1.591,0.854,,
3476,34.09377,-118.31543,2.387,1.283,1.592,0.855,,
4079,34.09729,-118.33187,2.387,1.333,1.592,0.889,,
5243,34.15694,-118.36504,2.387,1.147,1.591,0.765,,
5654,34.08661,-118.37504,2.387,1.321,1.591,0.881,,
7011,34.15038,-118.40162,2.387,1.229,1.591,0.819,,
3096,34.06773,-118.31001,2.388,1.279,1.592,0.852,,
3293,34.0685,-118.31247,2.388,1.28,1.592,0.854,,
3469,34.09348,-118.31523,2.388,1.282,1.592,0.855,,
5466,34.15526,-118.37084,2.388,1.149,1.592,0.766,,
2244,34.06479,-118.29882,2.389,1.274,1.593,0.849,,
3345,34.06878,-118.31315,2.389,1.281,1.593,0.854,,
5667,34.15421,-118.37525,2.389,1.15,1.592,0.767,,
2922,34.06718,-118.30724,2.39,1.279,1.593,0.852,,
4590,34.20773,-118.34895,2.39,1.258,1.593,0.839,,
2944,34.06734,-118.3075,2.391,1.279,1.594,0.853,,
4372,34.09477,-118.34318,2.391,1.336,1.594,0.89,,
5337,34.15594,-118.36727,2.391,1.151,1.594,0.767,,
5346,34.15594,-118.36744,2.391,1.15,1.594,0.767,,
6852,34.15096,-118.39742,2.391,1.234,1.594,0.823,,
6939,34.15037,-118.40011,2.391,1.231,1.594,0.821,,
373,34.04221,-118.22025,2.392,1.253,1.595,0.835,,
1475,34.06108,-118.2864,2.392,1.27,1.594,0.846,,
3436,34.09249,-118.3144,2.392,1.282,1.595,0.854,,
3634,34.10019,-118.31981,2.392,1.335,1.595,0.89,,
145,34.03668,-118.19321,2.393,1.247,1.595,0.832,,
2101,34.06465,-118.29703,2.393,1.275,1.596,0.85,,
2344,34.06557,-118.30002,2.393,1.277,1.595,0.851,,
3434,34.08697,-118.31431,2.393,1.287,1.595,0.858,,
5647,34.08687,-118.37497,2.393,1.322,1.596,0.881,,
246,34.03922,-118.2057,2.394,1.25,1.596,0.833,,
2255,34.06528,-118.29898,2.394,1.276,1.596,0.851,,
2906,34.0675,-118.30699,2.394,1.281,1.596,0.854,,
2940,34.06766,-118.30748,2.394,1.281,1.596,0.854,,
4589,34.20924,-118.34891,2.394,1.262,1.596,0.841,,
2103,34.06485,-118.29704,2.395,1.277,1.597,0.851,,
2343,34.06576,-118.30002,2.395,1.278,1.597,0.852,,
3004,34.06799,-118.30824,2.395,1.282,1.597,0.855,,
3225,34.06899,-118.31164,2.395,1.284,1.597,0.856,,
3463,34.09405,-118.31507,2.395,1.286,1.597,0.857,,
5302,34.15594,-118.36628,2.395,1.153,1.597,0.768,,
6851,34.15067,-118.39739,2.395,1.234,1.596,0.823,,
287,34.04042,-118.20967,2.396,1.252,1.598,0.835,,
2137,34.06503,-118.29757,2.396,1.277,1.597,0.851,,
2939,34.06783,-118.30748,2.396,1.282,1.597,0.855,,
372,34.04282,-118.22019,2.397,1.255,1.598,0.837,,
2243,34.06558,-118.29882,2.397,1.278,1.598,0.852,,
2350,34.06594,-118.30007,2.397,1.279,1.598,0.853,,
2806,34.06742,-118.30561,2.397,1.282,1.598,0.854,,
2856,34.06768,-118.30626,2.397,1.283,1.598,0.855,,
2905,34.06783,-118.30699,2.397,1.283,1.598,0.855,,
3419,34.09249,-118.31407,2.397,1.283,1.598,0.856,,
3567,34.09974,-118.31856,2.397,1.323,1.598,0.882,,
5352,34.1554,-118.36762,2.397,1.154,1.598,0.77,,
2500,34.06646,-118.30162,2.398,1.28,1.599,0.854,,
2767,34.06735,-118.30501,2.398,1.282,1.598,0.855,,
3529,34.09823,-118.31743,2.398,1.309,1.599,0.873,,
5340,34.15542,-118.36734,2.398,1.155,1.599,0.77,,
198,34.03863,-118.19992,2.399,1.251,1.599,0.834,,
2242,34.06577,-118.29882,2.399,1.28,1.599,0.853,,
2764,34.06751,-118.30499,2.399,1.283,1.6,0.855,,
2904,34.06799,-118.30699,2.399,1.284,1.599,0.856,,
3430,34.09306,-118.31424,2.399,1.285,1.6,0.857,,
2823,34.06782,-118.30577,2.4,1.284,1.6,0.856,,
2903,34.06816,-118.30699,2.4,1.285,1.6,0.856,,
3438,34.09347,-118.31441,2.4,1.286,1.6,0.857,,
3542,34.09896,-118.31778,2.4,1.315,1.6,0.877,,
3593,34.10017,-118.31912,2.4,1.332,1.6,0.888,,
3601,34.10021,-118.31927,2.4,1.334,1.6,0.889,,
4447,34.09451,-118.34549,2.4,1.341,1.6,0.894,,
5597,34.08749,-118.37423,2.4,1.325,1.6,0.883,,
2125,34.06559,-118.29751,2.401,1.28,1.601,0.854,,
2772,34.06768,-118.30504,2.401,1.284,1.601,0.856,,
3720,34.10019,-118.32157,2.401,1.343,1.601,0.895,,
6819,34.14953,-118.39677,2.401,1.237,1.601,0.825,,
294,34.04141,-118.21084,2.402,1.255,1.601,0.837,,
2254,34.06613,-118.2989,2.402,1.282,1.602,0.854,,
2714,34.06769,-118.30449,2.402,1.285,1.602,0.856,,
2819,34.06804,-118.30574,2.402,1.285,1.602,0.857,,
2853,34.06816,-118.30624,2.402,1.285,1.602,0.857,,
2941,34.06848,-118.30749,2.402,1.286,1.601,0.857,,
3583,34.10013,-118.3188,2.402,1.33,1.602,0.887,,
203,34.03937,-118.20055,2.403,1.254,1.602,0.836,,
3154,34.06948,-118.31074,2.403,1.288,1.602,0.859,,
3398,34.09255,-118.31375,2.403,1.285,1.602,0.857,,
3429,34.09348,-118.31424,2.403,1.287,1.602,0.858,,
5344,34.15504,-118.36739,2.403,1.158,1.602,0.772,,
2713,34.06786,-118.30449,2.404,1.286,1.603,0.857,,
2761,34.06802,-118.30495,2.404,1.286,1.603,0.857,,
4446,34.09463,-118.34549,2.404,1.344,1.603,0.896,,
6472,34.22847,-118.38808,2.404,1.285,1.603,0.857,,
6715,34.14994,-118.3949,2.404,1.223,1.603,0.816,,
6731,34.14995,-118.39513,2.404,1.226,1.603,0.817,,
2132,34.06596,-118.29755,2.405,1.283,1.603,0.855,,
2817,34.06827,-118.30573,2.405,1.287,1.603,0.858,,
4608,34.2138,-118.34936,2.405,1.271,1.603,0.847,,
6805,34.14814,-118.39646,2.405,1.241,1.603,0.827,,
6849,34.14703,-118.39731,2.405,1.243,1.604,0.829,,
351,34.04348,-118.21754,2.406,1.259,1.604,0.839,,
2712,34.06802,-118.30449,2.406,1.287,1.604,0.858,,
5646,34.08729,-118.37497,2.406,1.324,1.604,0.883,,
6671,34.14994,-118.39407,2.406,1.215,1.604,0.81,,
6796,34.14799,-118.39614,2.406,1.242,1.604,0.828,,
6846,34.1469,-118.39721,2.406,1.244,1.604,0.829,,
262,34.04126,-118.2068,2.407,1.257,1.605,0.838,,
354,34.04371,-118.21814,2.407,1.26,1.605,0.84,,
2158,34.0663,-118.29793,2.407,1.284,1.605,0.856,,
2312,34.06675,-118.29957,2.407,1.284,1.604,0.856,,
3373,34.08722,-118.31337,2.407,1.294,1.604,0.863,,
3431,34.09405,-118.31425,2.407,1.289,1.605,0.859,,
5402,34.15423,-118.36929,2.407,1.161,1.605,0.774,,
5417,34.15409,-118.36991,2.407,1.161,1.605,0.774,,
6643,34.15034,-118.39354,2.407,1.208,1.604,0.805,,
6660,34.1499,-118.39387,2.407,1.213,1.605,0.809,,
6683,34.1496,-118.39433,2.407,1.22,1.604,0.813,,
6827,34.14658,-118.39686,2.407,1.245,1.605,0.83,,
276,34.04169,-118.20835,2.408,1.258,1.605,0.838,,
382,34.04468,-118.22204,2.408,1.261,1.605,0.841,,
383,34.04483,-118.22218,2.408,1.261,1.606,0.841,,
2044,34.06567,-118.29578,2.408,1.283,1.605,0.856,,
2763,34.06834,-118.30499,2.408,1.288,1.605,0.859,,
3660,34.10046,-118.32065,2.408,1.347,1.605,0.898,,
6499,34.15098,-118.38887,2.408,1.169,1.605,0.78,,
6638,34.14994,-118.39339,2.408,1.208,1.605,0.805,,
2064,34.06596,-118.29621,2.409,1.284,1.606,0.856,,
2318,34.06699,-118.29958,2.409,1.286,1.606,0.857,,
2711,34.06833,-118.30449,2.409,1.288,1.606,0.859,,
3508,34.07876,-118.31678,2.409,1.309,1.606,0.872,,
3517,34.09895,-118.31712,2.409,1.314,1.606,0.876,,
6477,34.22965,-118.38814,2.409,1.289,1.606,0.859,,
265,34.04173,-118.2072,2.41,1.259,1.607,0.839,,
2424,34.06741,-118.30072,2.41,1.287,1.607,0.858,,
3420,34.09406,-118.31408,2.41,1.29,1.607,0.86,,
4316,34.09559,-118.34193,2.41,1.347,1.607,0.898,,
4445,34.09478,-118.34549,2.41,1.347,1.607,0.898,,
4485,34.09459,-118.34643,2.41,1.347,1.607,0.898,,
5257,34.15504,-118.36519,2.41,1.162,1.607,0.775,,
6476,34.22979,-118.38814,2.41,1.289,1.606,0.859,,
6843,34.1452,-118.39706,2.41,1.248,1.607,0.832,,
2252,34.06692,-118.29889,2.411,1.286,1.607,0.858,,
2649,34.06833,-118.30373,2.411,1.289,1.607,0.86,,
5653,34.08744,-118.37501,2.411,1.324,1.607,0.883,,
791,34.05712,-118.26789,2.412,1.275,1.608,0.85,,
3363,34.09281,-118.31325,2.412,1.289,1.608,0.859,,
5332,34.15437,-118.36716,2.412,1.164,1.608,0.776,,
329,34.04377,-118.21476,2.413,1.262,1.608,0.841,,
359,34.04465,-118.21879,2.413,1.263,1.608,0.842,,
2008,34.06593,-118.2951,2.413,1.286,1.608,0.857,,
2311,34.06737,-118.29957,2.413,1.288,1.609,0.859,,
3468,34.08192,-118.31519,2.413,1.306,1.609,0.871,,
6594,34.14898,-118.39239,2.413,1.204,1.608,0.803,,
6739,34.14573,-118.39523,2.413,1.249,1.609,0.833,,
289,34.04283,-118.20989,2.414,1.261,1.609,0.841,,
331,34.04394,-118.21489,2.414,1.262,1.609,0.842,,
827,34.0578,-118.26957,2.414,1.276,1.609,0.851,,
2027,34.06619,-118.29542,2.414,1.287,1.609,0.858,,
3326,34.08732,-118.31287,2.414,1.297,1.609,0.865,,
3402,34.09405,-118.31384,2.414,1.291,1.609,0.86,,
5579,34.08813,-118.37391,2.414,1.327,1.609,0.885,,
6589,34.1487,-118.3922,2.414,1.204,1.609,0.803,,
6620,34.14766,-118.39285,2.414,1.217,1.609,0.811,,
6687,34.14622,-118.39444,2.414,1.241,1.609,0.828,,
