,Lat,Lon,SMS,SM1,SDS,SD1,
8785,34.0505,-118.43548,2.209,1.231,1.473,0.821,1.10475
8786,33.99875,-118.43548,1.811,1.017,1.208,0.678,0.906
8787,33.95713,-118.43548,1.545,0.936,1.03,0.624,0.7725
8788,33.95772,-118.43549,1.544,0.937,1.029,0.625,0.77175
8789,33.99937,-118.43554,1.819,1.018,1.213,0.678,0.90975
8790,33.95663,-118.43554,1.546,0.935,1.031,0.624,0.77325
8791,34.00221,-118.43555,1.86,1.029,1.24,0.686,0.93
8792,33.96013,-118.43559,1.538,0.942,1.025,0.628,0.76875
8793,34.00587,-118.43562,1.899,1.045,1.266,0.697,0.9495
8794,33.95705,-118.43565,1.545,0.936,1.03,0.624,0.7725
8795,34.00166,-118.43566,1.853,1.026,1.235,0.684,0.92625
8796,33.95765,-118.43566,1.543,0.937,1.029,0.625,0.77175
8797,34.03868,-118.43567,2.132,1.185,1.421,0.79,1.06575
8798,34.00711,-118.4357,1.908,1.051,1.272,0.7,0.954
8799,33.99812,-118.43573,1.805,1.015,1.203,0.677,0.90225
8800,34.0522,-118.43576,2.215,1.232,1.477,0.821,1.10775
8801,33.96019,-118.43578,1.537,0.942,1.025,0.628,0.76875
8802,34.00159,-118.4358,1.852,1.026,1.235,0.684,0.92625
8803,34.05993,-118.43583,2.238,1.236,1.492,0.824,1.119
8804,33.95696,-118.43584,1.545,0.936,1.03,0.624,0.7725
8805,33.99741,-118.43585,1.796,1.014,1.198,0.676,0.8985
8806,34.17241,-118.43588,2.263,1.177,1.508,0.785,1.131
8807,33.95759,-118.43588,1.543,0.937,1.029,0.625,0.77175
8808,34.00203,-118.43591,1.86,1.028,1.24,0.685,0.93
8809,34.03895,-118.43592,2.134,1.186,1.423,0.791,1.06725
8810,34.00153,-118.43594,1.852,1.026,1.235,0.684,0.92625
8811,34.20088,-118.43597,2.235,1.176,1.49,0.784,1.1175
8812,33.96031,-118.43602,1.536,0.943,1.024,0.628,0.768
8813,34.00027,-118.43604,1.834,1.02,1.223,0.68,0.91725
8814,34.00196,-118.43605,1.859,1.028,1.24,0.685,0.93
8815,34.00145,-118.43606,1.852,1.026,1.234,0.684,0.9255
8816,34.19421,-118.43607,2.238,1.174,1.492,0.783,1.119
8817,34.19363,-118.43612,2.238,1.174,1.492,0.783,1.119
8818,34.00131,-118.43613,1.85,1.025,1.233,0.683,0.92475
8819,33.9973,-118.43614,1.796,1.014,1.197,0.676,0.89775
8820,33.95746,-118.43614,1.542,0.937,1.028,0.625,0.771
8821,34.0007,-118.43618,1.841,1.022,1.227,0.682,0.92025
8822,34.18149,-118.43621,2.252,1.176,1.501,0.784,1.12575
8823,34.15431,-118.43625,2.281,1.179,1.521,0.786,1.14075
8824,33.99721,-118.43625,1.796,1.014,1.197,0.676,0.89775
8825,34.05301,-118.43626,2.218,1.233,1.479,0.822,1.10925
8826,34.05192,-118.43627,2.215,1.232,1.476,0.822,1.107
8827,34.15366,-118.43629,2.282,1.179,1.521,0.786,1.14075
8828,34.15343,-118.43629,2.282,1.179,1.521,0.786,1.14075
8829,33.95671,-118.43632,1.544,0.936,1.029,0.624,0.77175
8830,34.05147,-118.43638,2.213,1.232,1.476,0.821,1.107
8831,33.95618,-118.43638,1.546,0.935,1.031,0.623,0.77325
8832,34.18125,-118.43641,2.252,1.176,1.501,0.784,1.12575
8833,34.17258,-118.43645,2.261,1.177,1.508,0.784,1.131
8834,34.00006,-118.43646,1.833,1.02,1.222,0.68,0.9165
8835,33.99775,-118.43646,1.803,1.015,1.202,0.677,0.9015
8836,33.99719,-118.43647,1.796,1.014,1.197,0.676,0.89775
8837,33.99857,-118.43648,1.814,1.017,1.209,0.678,0.90675
8838,34.00057,-118.43651,1.841,1.022,1.227,0.681,0.92025
8839,34.04047,-118.43652,2.145,1.193,1.43,0.795,1.0725
8840,34.19368,-118.43655,2.238,1.174,1.492,0.783,1.119
8841,33.99889,-118.43656,1.818,1.017,1.212,0.678,0.909
8842,34.1539,-118.43659,2.281,1.179,1.521,0.786,1.14075
8843,34.15218,-118.43659,2.283,1.179,1.522,0.786,1.1415
8844,34.00049,-118.43661,1.84,1.022,1.227,0.681,0.92025
8845,33.99997,-118.43663,1.832,1.019,1.222,0.68,0.9165
8846,33.99931,-118.43666,1.824,1.018,1.216,0.679,0.912
8847,34.0517,-118.4367,2.214,1.232,1.476,0.822,1.107
8848,34.00042,-118.43675,1.84,1.021,1.226,0.681,0.9195
8849,33.99811,-118.43676,1.809,1.016,1.206,0.677,0.9045
8850,34.15333,-118.43678,2.281,1.178,1.521,0.786,1.14075
8851,34.1507,-118.43681,2.284,1.179,1.522,0.786,1.1415
8852,33.99873,-118.43681,1.817,1.017,1.212,0.678,0.909
8853,33.99923,-118.43682,1.824,1.018,1.216,0.679,0.912
8854,34.22131,-118.43683,2.225,1.067,1.483,0.711,1.11225
8855,34.03245,-118.43684,2.09,1.16,1.393,0.773,1.04475
8856,34.00106,-118.43686,1.85,1.024,1.233,0.683,0.92475
8857,34.15327,-118.43688,2.281,1.178,1.52,0.785,1.14
8858,34.05387,-118.43688,2.221,1.233,1.481,0.822,1.11075
8859,33.99804,-118.43689,1.809,1.016,1.206,0.677,0.9045
8860,34.20088,-118.43691,2.234,1.175,1.489,0.784,1.11675
8861,34.04781,-118.43691,2.195,1.223,1.463,0.815,1.09725
8862,34.05181,-118.43693,2.215,1.233,1.477,0.822,1.10775
8863,34.00097,-118.43696,1.849,1.024,1.233,0.683,0.92475
8864,33.99916,-118.43696,1.824,1.018,1.216,0.679,0.912
8865,33.99866,-118.43696,1.817,1.017,1.211,0.678,0.90825
8866,34.05161,-118.43699,2.214,1.233,1.476,0.822,1.107
8867,33.99979,-118.437,1.832,1.019,1.221,0.679,0.91575
8868,34.04887,-118.43703,2.202,1.227,1.468,0.818,1.101
8869,34.19422,-118.43704,2.237,1.174,1.491,0.782,1.11825
8870,34.17183,-118.43706,2.261,1.176,1.507,0.784,1.13025
8871,33.9975,-118.43707,1.803,1.015,1.202,0.676,0.9015
8872,34.15434,-118.43708,2.279,1.178,1.519,0.785,1.13925
8873,34.0412,-118.43709,2.151,1.196,1.434,0.798,1.0755
8874,34.04803,-118.4371,2.197,1.224,1.465,0.816,1.09875
8875,34.0009,-118.4371,1.849,1.024,1.233,0.682,0.92475
8876,33.99859,-118.4371,1.817,1.017,1.211,0.678,0.90825
8877,34.0537,-118.43711,2.22,1.233,1.48,0.822,1.11
8878,34.05101,-118.43711,2.213,1.232,1.475,0.822,1.10625
8879,34.00141,-118.43712,1.857,1.026,1.238,0.684,0.9285
8880,34.20087,-118.43717,2.234,1.175,1.489,0.784,1.11675
8881,33.9997,-118.43717,1.832,1.019,1.221,0.679,0.91575
8882,34.19363,-118.43719,2.237,1.174,1.491,0.782,1.11825
8883,34.05113,-118.43719,2.213,1.232,1.475,0.822,1.10625
8884,34.04138,-118.43724,2.152,1.197,1.435,0.798,1.07625
8885,34.00914,-118.43725,1.924,1.06,1.282,0.707,0.9615
8886,33.99901,-118.43726,1.823,1.018,1.215,0.678,0.91125
8887,34.19416,-118.43727,2.236,1.174,1.491,0.782,1.11825
8888,34.04824,-118.43727,2.198,1.225,1.466,0.817,1.0995
8889,34.15068,-118.43728,2.282,1.178,1.521,0.785,1.14075
8890,34.15003,-118.43729,2.283,1.178,1.522,0.785,1.1415
8891,34.02299,-118.43729,2.024,1.121,1.349,0.747,1.01175
8892,34.05226,-118.43731,2.217,1.233,1.478,0.822,1.1085
8893,33.99963,-118.43731,1.831,1.019,1.221,0.679,0.91575
8894,33.99733,-118.43731,1.802,1.014,1.201,0.676,0.90075
8895,33.95624,-118.43734,1.544,0.935,1.029,0.623,0.77175
8896,34.05261,-118.43736,2.218,1.233,1.478,0.822,1.1085
8897,34.20088,-118.43737,2.234,1.175,1.489,0.784,1.11675
8898,34.02164,-118.43737,2.014,1.115,1.343,0.743,1.00725
8899,34.00127,-118.4374,1.856,1.025,1.237,0.684,0.92775
8900,33.99897,-118.43741,1.823,1.018,1.216,0.678,0.912
8901,34.00816,-118.43742,1.917,1.056,1.278,0.704,0.9585
8902,34.19418,-118.43743,2.236,1.173,1.491,0.782,1.11825
8903,34.00006,-118.43745,1.838,1.02,1.225,0.68,0.91875
8904,33.99956,-118.43745,1.831,1.019,1.221,0.679,0.91575
8905,33.99726,-118.43745,1.801,1.014,1.201,0.676,0.90075
8906,34.03332,-118.43749,2.097,1.164,1.398,0.776,1.0485
8907,34.00827,-118.4375,1.917,1.057,1.278,0.704,0.9585
8908,34.0523,-118.43753,2.217,1.233,1.478,0.822,1.1085
8909,34.04853,-118.43753,2.201,1.226,1.467,0.818,1.10025
8910,34.05455,-118.43754,2.223,1.234,1.482,0.823,1.1115
8911,34.00119,-118.43756,1.856,1.025,1.237,0.683,0.92775
8912,34.20089,-118.43758,2.234,1.175,1.489,0.783,1.11675
8913,34.31364,-118.43759,2.957,1.607,1.971,1.071,1.47825
8914,34.19422,-118.43761,2.236,1.173,1.491,0.782,1.11825
8915,33.99915,-118.43762,1.827,1.018,1.218,0.679,0.9135
8916,33.99949,-118.43763,1.831,1.019,1.221,0.679,0.91575
8917,34.05467,-118.43764,2.224,1.234,1.482,0.823,1.1115
8918,34.04802,-118.43764,2.197,1.224,1.465,0.816,1.09875
8919,34.00001,-118.43764,1.838,1.02,1.225,0.68,0.91875
8920,33.95559,-118.43764,1.546,0.934,1.031,0.623,0.77325
8921,34.15071,-118.43767,2.281,1.177,1.521,0.785,1.14075
8922,34.03355,-118.43767,2.099,1.165,1.399,0.777,1.04925
8923,33.99882,-118.43768,1.823,1.017,1.215,0.678,0.91125
8924,33.99832,-118.43768,1.816,1.016,1.211,0.678,0.90825
8925,34.00974,-118.43771,1.928,1.063,1.286,0.709,0.9645
8926,33.99992,-118.43774,1.837,1.02,1.225,0.68,0.91875
8927,34.00864,-118.43776,1.92,1.058,1.28,0.706,0.96
8928,34.15368,-118.43779,2.278,1.177,1.518,0.785,1.1385
8929,34.04199,-118.43779,2.157,1.2,1.438,0.8,1.0785
8930,34.021,-118.43781,2.01,1.112,1.34,0.742,1.005
8931,34.00054,-118.43781,1.847,1.022,1.231,0.681,0.92325
8932,33.99873,-118.43781,1.822,1.017,1.215,0.678,0.91125
8933,34.15146,-118.43782,2.28,1.177,1.52,0.785,1.14
8934,34.00165,-118.43782,1.864,1.027,1.243,0.685,0.93225
8935,34.05604,-118.43783,2.228,1.235,1.485,0.823,1.11375
8936,34.15435,-118.43784,2.277,1.177,1.518,0.785,1.1385
8937,33.95631,-118.43784,1.543,0.935,1.028,0.624,0.771
8938,33.95596,-118.43784,1.544,0.935,1.029,0.623,0.77175
8939,34.15118,-118.43785,2.28,1.177,1.52,0.785,1.14
8940,34.00195,-118.43785,1.869,1.029,1.246,0.686,0.9345
8941,34.1507,-118.43786,2.28,1.177,1.52,0.785,1.14
8942,33.99935,-118.43787,1.831,1.019,1.22,0.679,0.915
8943,34.15185,-118.43793,2.279,1.177,1.519,0.785,1.13925
8944,34.001,-118.43793,1.855,1.024,1.236,0.683,0.927
8945,34.20151,-118.43794,2.236,1.177,1.491,0.784,1.11825
8946,34.31389,-118.43795,2.958,1.607,1.972,1.071,1.479
8947,33.99866,-118.43795,1.822,1.017,1.215,0.678,0.91125
8948,34.01008,-118.43797,1.931,1.065,1.287,0.71,0.96525
8949,34.00046,-118.438,1.847,1.022,1.231,0.681,0.92325
8950,33.99928,-118.43801,1.83,1.018,1.22,0.679,0.915
8951,34.02132,-118.43804,2.013,1.114,1.342,0.743,1.0065
8952,34.049,-118.43805,2.204,1.229,1.47,0.819,1.1025
8953,33.99748,-118.43806,1.807,1.015,1.205,0.677,0.90375
8954,34.17248,-118.43811,2.258,1.175,1.505,0.783,1.12875
8955,33.99976,-118.43813,1.837,1.019,1.225,0.68,0.91875
8956,33.95924,-118.43813,1.528,0.941,1.019,0.627,0.76425
8957,34.00041,-118.43814,1.847,1.022,1.231,0.681,0.92325
8958,33.95575,-118.43821,1.545,0.934,1.03,0.623,0.7725
8959,34.20154,-118.43822,2.236,1.177,1.491,0.784,1.11825
8960,34.00033,-118.43823,1.846,1.021,1.231,0.681,0.92325
8961,33.99852,-118.43823,1.821,1.017,1.214,0.678,0.9105
8962,33.99802,-118.43823,1.815,1.016,1.21,0.677,0.9075
8963,34.00084,-118.43824,1.854,1.024,1.236,0.682,0.927
8964,33.99675,-118.43828,1.798,1.014,1.199,0.676,0.89925
8965,33.95918,-118.43828,1.528,0.941,1.019,0.627,0.76425
8966,34.02163,-118.4383,2.015,1.115,1.343,0.743,1.00725
8967,34.05247,-118.43832,2.218,1.234,1.479,0.822,1.10925
8968,34.00959,-118.43833,1.928,1.063,1.285,0.709,0.96375
8969,33.99914,-118.43833,1.83,1.018,1.22,0.679,0.915
8970,33.99609,-118.43833,1.79,1.012,1.193,0.675,0.89475
8971,34.15038,-118.43836,2.279,1.176,1.52,0.784,1.14
8972,34.31255,-118.43837,2.955,1.608,1.97,1.072,1.4775
8973,34.04889,-118.43837,2.204,1.228,1.469,0.819,1.10175
8974,33.99845,-118.43837,1.821,1.017,1.214,0.678,0.9105
8975,34.17896,-118.43839,2.251,1.174,1.501,0.783,1.12575
8976,34.05259,-118.43841,2.218,1.234,1.479,0.822,1.10925
8977,33.95911,-118.43842,1.528,0.941,1.018,0.627,0.7635
8978,34.04276,-118.43843,2.163,1.204,1.442,0.802,1.0815
8979,33.99957,-118.43844,1.836,1.019,1.224,0.679,0.918
8980,33.99906,-118.43844,1.829,1.018,1.22,0.679,0.915
8981,34.31374,-118.43845,2.958,1.607,1.972,1.072,1.479
8982,34.03213,-118.43847,2.089,1.16,1.393,0.773,1.04475
8983,34.00019,-118.43851,1.845,1.021,1.23,0.681,0.9225
8984,33.99838,-118.43851,1.821,1.017,1.214,0.678,0.9105
8985,34.03384,-118.43852,2.101,1.167,1.401,0.778,1.05075
8986,34.31439,-118.43853,2.96,1.607,1.973,1.071,1.47975
8987,34.02192,-118.43853,2.017,1.117,1.345,0.744,1.00875
8988,34.1537,-118.43854,2.276,1.176,1.517,0.784,1.13775
8989,34.18628,-118.43855,2.243,1.174,1.495,0.782,1.12125
8990,34.00164,-118.43856,1.868,1.027,1.245,0.685,0.93375
8991,34.05564,-118.43859,2.227,1.235,1.485,0.823,1.11375
8992,34.0471,-118.4386,2.192,1.221,1.462,0.814,1.0965
8993,34.15076,-118.43865,2.278,1.176,1.519,0.784,1.13925
8994,34.00012,-118.43865,1.845,1.021,1.23,0.68,0.9225
8995,34.19368,-118.43867,2.235,1.173,1.49,0.782,1.1175
8996,34.00063,-118.43867,1.853,1.023,1.235,0.682,0.92625
8997,34.00101,-118.43869,1.859,1.025,1.239,0.683,0.92925
8998,33.95898,-118.43871,1.527,0.941,1.018,0.627,0.7635
8999,34.15401,-118.43874,2.275,1.176,1.516,0.784,1.137
9000,33.99894,-118.43874,1.829,1.018,1.22,0.679,0.915
9001,34.20158,-118.43877,2.236,1.177,1.49,0.784,1.1175
9002,34.05542,-118.43879,2.226,1.235,1.484,0.823,1.113
9003,34.03258,-118.43884,2.093,1.162,1.395,0.775,1.04625
9004,33.99885,-118.43886,1.829,1.018,1.219,0.679,0.91425
9005,33.99935,-118.43887,1.835,1.019,1.224,0.679,0.918
9006,34.04326,-118.43888,2.167,1.206,1.444,0.804,1.083
9007,34.03336,-118.4389,2.098,1.165,1.399,0.777,1.04925
9008,34.20302,-118.43892,2.242,1.179,1.494,0.786,1.1205
9009,34.20302,-118.43892,2.242,1.179,1.494,0.786,1.1205
9010,33.99767,-118.43892,1.813,1.016,1.209,0.677,0.90675
9011,34.03269,-118.43893,2.094,1.162,1.396,0.775,1.047
9012,34.00049,-118.43895,1.852,1.022,1.235,0.682,0.92625
9013,34.15074,-118.439,2.277,1.175,1.518,0.784,1.1385
9014,33.99928,-118.43901,1.835,1.019,1.223,0.679,0.91725
9015,33.99844,-118.43906,1.824,1.017,1.216,0.678,0.912
9016,34.01216,-118.43909,1.947,1.074,1.298,0.716,0.9735
9017,34.04351,-118.4391,2.169,1.207,1.446,0.805,1.0845
9018,33.99921,-118.43915,1.835,1.019,1.223,0.679,0.91725
9019,34.22124,-118.43916,2.222,1.064,1.481,0.709,1.11075
9020,34.01239,-118.43917,1.949,1.076,1.299,0.717,0.97425
9021,33.95907,-118.43917,1.525,0.941,1.016,0.627,0.762
9022,34.19326,-118.43918,2.235,1.173,1.49,0.782,1.1175
9023,34.15074,-118.43919,2.276,1.175,1.518,0.783,1.1385
9024,33.99983,-118.43922,1.844,1.02,1.229,0.68,0.92175
9025,33.95417,-118.43923,1.552,0.931,1.035,0.621,0.77625
9026,33.99379,-118.43927,1.762,1.008,1.175,0.672,0.88125
9027,33.99379,-118.43927,1.762,1.008,1.175,0.672,0.88125
9028,34.25333,-118.43928,2.332,1.315,1.555,0.876,1.16625
9029,34.01176,-118.43928,1.944,1.073,1.296,0.715,0.972
9030,33.95542,-118.4393,1.545,0.934,1.03,0.623,0.7725
9031,34.15319,-118.43931,2.274,1.175,1.516,0.783,1.137
9032,34.03313,-118.43932,2.097,1.164,1.398,0.776,1.0485
9033,34.0121,-118.43933,1.947,1.074,1.298,0.716,0.9735
9034,34.04753,-118.43934,2.196,1.224,1.464,0.816,1.098
9035,33.99976,-118.43936,1.843,1.02,1.229,0.68,0.92175
9036,34.03325,-118.43941,2.098,1.165,1.399,0.777,1.04925
9037,33.95654,-118.43941,1.538,0.936,1.026,0.624,0.7695
9038,33.95409,-118.43941,1.553,0.931,1.035,0.621,0.77625
9039,34.20301,-118.43942,2.241,1.179,1.494,0.786,1.1205
9040,34.20301,-118.43942,2.241,1.179,1.494,0.786,1.1205
9041,34.20301,-118.43942,2.241,1.179,1.494,0.786,1.1205
9042,34.20301,-118.43942,2.241,1.179,1.494,0.786,1.1205
9043,34.20301,-118.43942,2.241,1.179,1.494,0.786,1.1205
9044,33.99788,-118.43943,1.818,1.016,1.212,0.677,0.909
9045,34.31488,-118.43944,2.961,1.607,1.974,1.071,1.4805
9046,34.04762,-118.43945,2.197,1.224,1.464,0.816,1.098
9047,34.00024,-118.43946,1.851,1.021,1.234,0.681,0.9255
9048,34.31368,-118.43947,2.959,1.608,1.973,1.072,1.47975
9049,34.15434,-118.43947,2.272,1.175,1.515,0.783,1.13625
9050,34.15335,-118.43947,2.273,1.175,1.515,0.783,1.13625
9051,34.02193,-118.4395,2.018,1.117,1.345,0.745,1.00875
9052,34.18467,-118.43951,2.243,1.173,1.496,0.782,1.122
9053,34.04786,-118.43952,2.198,1.225,1.466,0.817,1.0995
9054,34.01266,-118.43952,1.951,1.077,1.301,0.718,0.97575
9055,33.95719,-118.43952,1.534,0.937,1.023,0.625,0.76725
9056,34.1541,-118.43953,2.272,1.175,1.515,0.783,1.13625
9057,34.04313,-118.43953,2.166,1.206,1.444,0.804,1.083
9058,34.18374,-118.43955,2.244,1.173,1.496,0.782,1.122
9059,34.1836,-118.43955,2.244,1.173,1.496,0.782,1.122
9060,33.9985,-118.43956,1.827,1.017,1.218,0.678,0.9135
9061,34.15078,-118.43957,2.275,1.175,1.517,0.783,1.13775
9062,33.95503,-118.43957,1.547,0.933,1.031,0.622,0.77325
9063,34.19931,-118.43958,2.229,1.172,1.486,0.781,1.1145
9064,34.17739,-118.43959,2.25,1.173,1.5,0.782,1.125
9065,34.16414,-118.43959,2.263,1.174,1.509,0.783,1.13175
9066,34.15273,-118.4396,2.273,1.174,1.516,0.783,1.137
9067,34.19694,-118.43961,2.231,1.172,1.487,0.781,1.11525
9068,34.18184,-118.43962,2.246,1.173,1.497,0.782,1.12275
9069,34.17491,-118.43962,2.253,1.173,1.502,0.782,1.1265
9070,34.16147,-118.43962,2.265,1.174,1.51,0.783,1.1325
9071,33.95837,-118.43962,1.527,0.94,1.018,0.627,0.7635
9072,34.17157,-118.43963,2.256,1.174,1.504,0.782,1.128
9073,34.16192,-118.43963,2.265,1.174,1.51,0.783,1.1325
9074,34.16096,-118.43963,2.266,1.174,1.51,0.783,1.1325
9075,34.00012,-118.43963,1.85,1.021,1.233,0.681,0.92475
9076,34.20531,-118.43964,2.251,1.152,1.501,0.768,1.12575
9077,34.16284,-118.43966,2.264,1.174,1.509,0.783,1.13175
9078,34.15477,-118.43966,2.271,1.174,1.514,0.783,1.1355
9079,34.01234,-118.43966,1.949,1.076,1.299,0.717,0.97425
9080,33.95887,-118.43966,1.524,0.941,1.016,0.627,0.762
9081,34.18748,-118.43967,2.24,1.173,1.494,0.782,1.1205
9082,34.15286,-118.43969,2.273,1.174,1.515,0.783,1.13625
9083,34.19514,-118.4397,2.233,1.172,1.489,0.781,1.11675
9084,34.20307,-118.43974,2.241,1.179,1.494,0.786,1.1205
9085,33.95392,-118.43976,1.554,0.931,1.036,0.621,0.777
9086,34.03364,-118.43978,2.101,1.167,1.401,0.778,1.05075
9087,34.0473,-118.43979,2.195,1.223,1.463,0.815,1.09725
9088,33.99887,-118.43983,1.834,1.018,1.222,0.679,0.9165
9089,34.01271,-118.43986,1.951,1.077,1.301,0.718,0.97575
9090,34.04596,-118.43988,2.186,1.218,1.457,0.812,1.09275
9091,34.03388,-118.43991,2.103,1.168,1.402,0.779,1.0515
9092,34.02235,-118.43991,2.021,1.119,1.348,0.746,1.011
9093,34.04818,-118.43994,2.201,1.227,1.467,0.818,1.10025
9094,34.17709,-118.43996,2.25,1.173,1.5,0.782,1.125
9095,34.17678,-118.43996,2.25,1.173,1.5,0.782,1.125
9096,33.99881,-118.43997,1.833,1.018,1.222,0.679,0.9165
9097,34.1772,-118.44,2.25,1.173,1.5,0.782,1.125
9098,34.01315,-118.44,1.955,1.079,1.303,0.719,0.97725
9099,33.99975,-118.44002,1.847,1.02,1.231,0.68,0.92325
9100,33.95394,-118.44003,1.554,0.931,1.036,0.621,0.777
9101,34.02161,-118.44007,2.016,1.116,1.344,0.744,1.008
9102,34.22131,-118.44013,2.221,1.063,1.481,0.709,1.11075
9103,34.01284,-118.44015,1.953,1.078,1.302,0.719,0.9765
9104,34.18794,-118.44016,2.239,1.172,1.493,0.782,1.11975
9105,34.18236,-118.44017,2.245,1.173,1.496,0.782,1.122
9106,34.04774,-118.44018,2.198,1.225,1.466,0.817,1.0995
9107,34.02221,-118.44019,2.021,1.119,1.347,0.746,1.01025
9108,33.95754,-118.4402,1.532,0.938,1.021,0.626,0.76575
9109,34.18432,-118.44023,2.243,1.172,1.495,0.782,1.12125
9110,34.15908,-118.44023,2.266,1.173,1.511,0.782,1.13325
9111,34.15479,-118.44025,2.27,1.174,1.513,0.782,1.13475
9112,34.1745,-118.44028,2.252,1.173,1.501,0.782,1.12575
9113,34.17422,-118.44028,2.252,1.173,1.501,0.782,1.12575
9114,34.17409,-118.44028,2.252,1.173,1.501,0.782,1.12575
9115,34.15426,-118.44029,2.27,1.173,1.513,0.782,1.13475
9116,34.15399,-118.44029,2.27,1.173,1.514,0.782,1.1355
9117,34.15372,-118.44029,2.271,1.173,1.514,0.782,1.1355
9118,34.15331,-118.44029,2.271,1.174,1.514,0.782,1.1355
9119,33.95366,-118.44029,1.557,0.931,1.038,0.62,0.7785
9120,34.31461,-118.4403,2.962,1.608,1.974,1.072,1.4805
9121,34.20548,-118.44031,2.251,1.15,1.501,0.767,1.12575
9122,34.20664,-118.44032,2.25,1.136,1.5,0.757,1.125
9123,34.17595,-118.44032,2.25,1.173,1.5,0.782,1.125
9124,34.19918,-118.44034,2.228,1.172,1.486,0.781,1.1145
9125,34.18236,-118.44034,2.244,1.172,1.496,0.782,1.122
9126,34.01318,-118.44034,1.955,1.08,1.303,0.72,0.97725
9127,33.99927,-118.44034,1.842,1.019,1.228,0.679,0.921
9128,34.19715,-118.44036,2.23,1.172,1.487,0.781,1.11525
9129,34.19689,-118.44036,2.231,1.172,1.487,0.781,1.11525
9130,34.19524,-118.44036,2.232,1.172,1.488,0.781,1.116
9131,34.1839,-118.44036,2.243,1.172,1.495,0.782,1.12125
9132,33.99148,-118.44036,1.735,1.004,1.157,0.669,0.86775
9133,34.19572,-118.44037,2.232,1.172,1.488,0.781,1.116
9134,33.95745,-118.44038,1.534,0.938,1.023,0.625,0.76725
9135,33.95745,-118.44038,1.534,0.938,1.023,0.625,0.76725
9136,33.9916,-118.4404,1.737,1.004,1.158,0.67,0.8685
9137,34.04721,-118.44041,2.195,1.223,1.463,0.815,1.09725
9138,34.04563,-118.44041,2.184,1.217,1.456,0.811,1.092
9139,33.95664,-118.44043,1.54,0.937,1.026,0.624,0.7695
9140,34.04985,-118.44048,2.213,1.234,1.475,0.822,1.10625
9141,34.04574,-118.44051,2.185,1.217,1.457,0.811,1.09275
9142,34.18195,-118.44053,2.244,1.172,1.496,0.782,1.122
9143,34.02137,-118.44054,2.015,1.115,1.343,0.744,1.00725
9144,34.04738,-118.44055,2.196,1.224,1.464,0.816,1.098
9145,33.99172,-118.44056,1.739,1.005,1.159,0.67,0.86925
9146,34.04527,-118.44061,2.182,1.215,1.455,0.81,1.09125
9147,34.04593,-118.44066,2.187,1.218,1.458,0.812,1.0935
9148,34.22134,-118.44069,2.22,1.062,1.48,0.708,1.11
9149,34.18195,-118.44069,2.244,1.172,1.496,0.781,1.122
9150,34.03325,-118.4407,2.099,1.166,1.4,0.777,1.05
9151,33.95639,-118.4407,1.543,0.936,1.029,0.624,0.77175
9152,34.18837,-118.44075,2.238,1.172,1.492,0.781,1.119
9153,33.99195,-118.4408,1.744,1.005,1.163,0.67,0.87225
9154,34.0462,-118.44085,2.189,1.219,1.459,0.813,1.09425
9155,33.95631,-118.44089,1.545,0.936,1.03,0.624,0.7725
9156,34.02185,-118.44092,2.019,1.118,1.346,0.745,1.0095
9157,34.19363,-118.44103,2.233,1.172,1.489,0.781,1.11675
9158,34.04791,-118.44104,2.2,1.226,1.467,0.818,1.10025
9159,34.18242,-118.44106,2.243,1.172,1.495,0.781,1.12125
9160,34.04499,-118.4411,2.181,1.214,1.454,0.81,1.0905
9161,34.06235,-118.44111,2.245,1.236,1.496,0.824,1.122
9162,34.19363,-118.44119,2.233,1.171,1.489,0.781,1.11675
9163,34.18294,-118.44119,2.242,1.172,1.495,0.781,1.12125
9164,34.062,-118.4412,2.244,1.236,1.496,0.824,1.122
9165,33.95618,-118.44123,1.548,0.936,1.032,0.624,0.774
9166,34.17179,-118.44125,2.252,1.172,1.501,0.781,1.12575
9167,34.18694,-118.44126,2.239,1.172,1.493,0.781,1.11975
9168,34.19448,-118.44127,2.232,1.171,1.488,0.781,1.116
9169,34.02658,-118.44129,2.053,1.138,1.369,0.759,1.02675
9170,34.18794,-118.44132,2.238,1.171,1.492,0.781,1.119
9171,34.0508,-118.44133,2.217,1.235,1.478,0.823,1.1085
9172,34.18294,-118.44135,2.242,1.172,1.495,0.781,1.12125
9173,34.18196,-118.44135,2.243,1.172,1.495,0.781,1.12125
9174,34.02615,-118.44135,2.05,1.136,1.367,0.757,1.02525
9175,34.04726,-118.44137,2.196,1.224,1.464,0.816,1.098
9176,34.0267,-118.44138,2.054,1.139,1.369,0.759,1.02675
9177,33.95681,-118.44139,1.545,0.937,1.03,0.625,0.7725
9178,34.04622,-118.44142,2.19,1.22,1.46,0.813,1.095
9179,33.95613,-118.44142,1.55,0.936,1.033,0.624,0.77475
9180,34.18236,-118.44144,2.243,1.172,1.495,0.781,1.12125
9181,34.04775,-118.44146,2.2,1.226,1.467,0.817,1.10025
9182,33.99265,-118.44146,1.757,1.007,1.171,0.671,0.87825
9183,34.04587,-118.44147,2.187,1.218,1.458,0.812,1.0935
9184,34.18794,-118.44149,2.238,1.171,1.492,0.781,1.119
9185,34.18636,-118.4415,2.239,1.171,1.493,0.781,1.11975
9186,34.18294,-118.44152,2.242,1.171,1.495,0.781,1.12125
